"PEAK_TIME","AREA.x","SITE","MONTH","TIME","LINE","DATE_HPLC","ROW","PPCP","AREA.y","AREA","CONCENTRATION"
19.5862998962403,2452.37377929688,"BD","SEPTEMBER","14","P2LINEA","20181008","ROW3","carbamezapine",997703.875,-995251.501220703,NA
19.5821628570557,4964.29150390625,"BD","SEPTEMBER","20","P2LINEB","20181008","ROW3","carbamezapine",0,4964.29150390625,0.000510670195521144
19.371265411377,17364.599609375,"BO",NA,"24","LINED","20181008","ROW3","carbamezapine",295331.34375,-277966.744140625,NA
19.5839405059815,4881.34033203125,"BO","SEPTEMBER","14","P2LINEC","20181008","ROW3","carbamezapine",0,4881.34033203125,0.000488137233449375
19.5811195373535,6615.83349609375,"BO","SEPTEMBER","24","LINEB","20181008","ROW3","carbamezapine",2492418.5,-2485802.66650391,NA
19.5890102386475,8178.8359375,"DA","JULY","30","P2LINEC","20181008","ROW3","carbamezapine",0,8178.8359375,0.00194462787002401
19.361873626709,9907.0556640625,"DA","JUNE","29","LINEB","20181008","ROW3","carbamezapine",2492418.5,-2482511.44433594,NA
19.3707942962647,7374.177734375,"DA","SEPTEMBER","30","LINEB","20181008","ROW3","carbamezapine",2492418.5,-2485044.32226562,NA
19.5809345245362,3789.18237304688,"DU","AUGUST","12","P2LINEB","20181008","ROW3","carbamezapine",0,3789.18237304688,0.000247726263626559
19.5840606689453,7506.4716796875,"DU","JULY","01","LINEF","20181008","ROW3","carbamezapine",592139.625,-584633.153320312,NA
16.4072494506836,11471.3271484375,"DU","JULY","26","LINEE","20181008","ROW3","carbamezapine",440004.90625,-428533.579101562,NA
19.5923480987549,10214.0478515625,"DU","JUNE","11","LINEE","20181008","ROW3","carbamezapine",440004.90625,-429790.858398438,NA
19.5839195251465,14071.5205078125,"DU",NA,"24","LINEB","20181008","ROW3","carbamezapine",2492418.5,-2478346.97949219,NA
19.5904216766358,4120.09521484375,"FI","AUGUST","14","P2LINEB","20181008","ROW3","carbamezapine",0,4120.09521484375,0.000309992468811816
19.5875453948975,3606.37377929688,"FI","AUGUST","29","P2LINEB","20181008","ROW3","carbamezapine",0,3606.37377929688,0.00021700074886082
19.5852298736572,6506.96240234375,"FLBS","JULY","27","LINED","20181008","ROW3","carbamezapine",295331.34375,-288824.381347656,NA
19.584659576416,2735.57202148438,"FLBS","SEPTEMBER","01","P2LINEA","20181008","ROW3","carbamezapine",997703.875,-994968.302978516,NA
19.587833404541,4214.248046875,"FLBS","SEPTEMBER","14","P2LINEC","20181008","ROW3","carbamezapine",0,4214.248046875,0.000329329446254791
19.5850467681885,4518.7685546875,"HO","AUGUST","20","LINEF","20181008","ROW3","carbamezapine",592139.625,-587620.856445312,NA
19.5815258026123,6151.53173828125,"LK","AUGUST","21","P2LINEA","20181008","ROW3","carbamezapine",997703.875,-991552.343261719,NA
19.5842895507813,7510.67236328125,"LK","JULY","30","P2LINEB","20181008","ROW3","carbamezapine",0,7510.67236328125,0.00154779760113526
19.5859775543213,4747.02587890625,"SJ","AUGUST","10","P2LINEA","20181008","ROW3","carbamezapine",997703.875,-992956.849121094,NA
19.5906066894531,5601.9677734375,"WB","JULY","26","LINEB","20181008","ROW3","carbamezapine",2492418.5,-2486816.53222656,NA
19.5797786712647,5782.78271484375,"WB","SEPTEMBER","19","P2LINEB","20181008","ROW3","carbamezapine",0,5782.78271484375,0.000768495875964677
19.58864402771,3394.83862304688,"WF","AUGUST","19","P2LINEC","20181008","ROW3","carbamezapine",0,3394.83862304688,0.000184568572307814
19.5921001434326,4174.0537109375,"WS","AUGUST","19","P2LINEA","20181008","ROW3","carbamezapine",997703.875,-993529.821289062,NA
19.5850944519043,4675.91845703125,"WS","AUGUST","20","LINEF","20181008","ROW3","carbamezapine",592139.625,-587463.706542969,NA
19.5905284881592,3635.77734375,"YB","AUGUST","28","P2LINEB","20181008","ROW3","carbamezapine",0,3635.77734375,0.000221771400766343
19.5721683502197,5208.4951171875,"YB","SEPTEMBER","20","P2LINEB","20181008","ROW3","carbamezapine",0,5208.4951171875,0.000580753058566603
2.64806413650513,3995.91650390625,"BO",NA,"24","LINED","20181008","ROW3","cotinine",63228.99609375,-59233.0795898438,NA
9.40223407745362,3371.4990234375,"DU","JULY","26","LINEE","20181008","ROW3","cotinine",101827.875,-98456.3759765625,NA
3.76716661453247,1302.99365234375,"BD",NA,"XXXX","P2LINEA","20181008","ROW4","paraxanthine",0,1302.99365234375,0.107070596391398
3.82472491264343,1076.58447265625,"BO","AUGUST","11","P2LINEA","20181008","ROW4","paraxanthine",0,1076.58447265625,0.0779655548113004
3.82704639434815,1088.90466308594,"BO",NA,"24","LINED","20181008","ROW4","paraxanthine",0,1088.90466308594,0.0794540052539504
3.88662075996399,1056.37646484375,"BO","SEPTEMBER","14","P2LINEC","20181008","ROW4","paraxanthine",0,1056.37646484375,0.0755484897148916
3.85331296920777,2329.6220703125,"DA","AUGUST","14","P2LINEA","20181008","ROW4","paraxanthine",0,2329.6220703125,0.281226587058692
3.89451217651367,2792.44458007813,"DA","JULY","30","P2LINEC","20181008","ROW4","paraxanthine",0,2792.44458007813,0.380059601313558
3.74132823944092,3673.85009765625,"DA","JUNE","29","LINEB","20181008","ROW4","paraxanthine",0,3673.85009765625,0.599588528348426
3.91026568412781,3185.09130859375,"DA",NA,"25","LINED","20181008","ROW4","paraxanthine",0,3185.09130859375,0.472946575623412
3.84907412528992,3517.99243164063,"DA","SEPTEMBER","01","P2LINEC","20181008","ROW4","paraxanthine",0,3517.99243164063,0.557910110499521
3.95433688163758,2321.20703125,"DU","JUNE","11","LINEE","20181008","ROW4","paraxanthine",0,2321.20703125,0.279540306563627
3.76968050003052,2178.48461914063,"FI","JULY","20","LINEC","20181008","ROW4","paraxanthine",0,2178.48461914063,0.251560033436045
3.90169715881348,1098.81176757813,"FLBS","JULY","27","LINED","20181008","ROW4","paraxanthine",0,1098.81176757813,0.0806590404544914
3.87183690071106,1892.1708984375,"FLBS","SEPTEMBER","29","P2LINEC","20181008","ROW4","paraxanthine",0,1892.1708984375,0.199039362593734
3.79119157791138,1551.30773925781,"LK","AUGUST","21","P2LINEA","20181008","ROW4","paraxanthine",0,1551.30773925781,0.14307826536976
3.90717506408692,1001.33728027344,"LK","JULY","30","P2LINEB","20181008","ROW4","paraxanthine",0,1001.33728027344,0.0691201122552036
3.85116505622864,1438.93334960938,"LK",NA,"25","LINEF","20181008","ROW4","paraxanthine",0,1438.93334960938,0.126269460880982
3.81485080718994,2528.67895507813,"SA","JULY","11","LINEC","20181008","ROW4","paraxanthine",0,2528.67895507813,0.322282025693478
3.79162502288819,1399.60571289063,"SA","SEPTEMBER","15","LINEC","20181008","ROW4","paraxanthine",0,1399.60571289063,0.12058591808495
3.86058878898621,1035.46228027344,"SJ","JULY","26","LINED","20181008","ROW4","paraxanthine",0,1035.46228027344,0.0730789905658982
3.91281938552857,2846.13012695313,"SJ","SEPTEMBER","16","LINEE","20181008","ROW4","paraxanthine",0,2846.13012695313,0.392280296712716
3.79362320899964,1089.99938964844,"WB","JULY","26","LINEB","20181008","ROW4","paraxanthine",0,1089.99938964844,0.0795868054133875
3.94360494613648,1415.97717285157,"WB","SEPTEMBER","19","P2LINEB","20181008","ROW4","paraxanthine",0,1415.97717285157,0.122939215348316
3.852130651474,1513.63732910156,"WS","AUGUST","20","LINEF","20181008","ROW4","paraxanthine",0,1513.63732910156,0.137350513041761
3.81664991378784,1443.51574707031,"WS","JULY","27","LINEC","20181008","ROW4","paraxanthine",0,1443.51574707031,0.126938467315711
3.83330225944519,1515.04614257813,"WS","JUNE","28","LINED","20181008","ROW4","paraxanthine",0,1515.04614257813,0.137563042061704
3.9173800945282,1501.78637695313,"YB","JUNE","11","LINEE","20181008","ROW4","paraxanthine",0,1501.78637695313,0.135567903065889
22.4370784759522,3462.14428710938,"BB",NA,"24","LINEB","20181008","ROW4","warfarin",5156929,-5153466.85571289,NA
22.4429206848145,23800.55078125,"BO",NA,"24","LINED","20181008","ROW4","warfarin",443883.8125,-420083.26171875,NA
22.4373168945313,2329.34106445313,"BO","SEPTEMBER","24","LINEB","20181008","ROW4","warfarin",5156929,-5154599.65893555,NA
22.4334907531738,29707.34375,"DA","JUNE","29","LINEB","20181008","ROW4","warfarin",5156929,-5127221.65625,NA
22.436315536499,14597.9208984375,"DA","SEPTEMBER","30","LINEB","20181008","ROW4","warfarin",5156929,-5142331.07910156,NA
22.4429798126221,7394.3291015625,"HO","SEPTEMBER","30","LINEB","20181008","ROW4","warfarin",5156929,-5149534.67089844,NA
22.4417781829834,4057.60400390625,"WB","JULY","26","LINEB","20181008","ROW4","warfarin",5156929,-5152871.39599609,NA
22.4372329711914,2350.63549804688,"WS","SEPTEMBER","30","LINEB","20181008","ROW4","warfarin",5156929,-5154578.36450195,NA
22.4334201812744,9005.380859375,"WS",NA,"XX","LINEB","20181008","ROW4","warfarin",5156929,-5147923.61914062,NA
22.4549999237061,43088.68359375,"YB","SEPTEMBER","14","P2LINEA","20181008","ROW4","warfarin",1651409.75,-1608321.06640625,NA
