"","PEAK_TIME","AREA.x","SITE","MONTH","TIME","LINE","DATE_HPLC","ROW","PPCP","AREA.y","AREA","CONCENTRATION"
"58",9.43838787078858,1644.09887695313,"WS","JUNE","1","LINEB","20180918","ROW4","caffeine",0,1644.09887695313,0.0345834767701018
"59",9.1675386428833,3155.54663085938,"WS","SEPTEMBER","1","LINEF","20180920","ROW4","caffeine",0,3155.54663085938,0.107299199858034
"60",8.95327186584473,1682.68237304688,"YB","AUGUST","1","LINEE","20180919","ROW4","caffeine",0,1682.68237304688,0.0360051044227347
"61",8.93152046203614,3843.31616210938,"YB","JULY","1","LINEC","20180918","ROW4","caffeine",0,3843.31616210938,0.151115425461303
"62",8.99446678161621,3143.54565429688,"YB","JULY","1","LINEE","20180919","ROW4","caffeine",0,3143.54565429688,0.106591510261098
"63",9.22246646881104,3666.85107421875,"YB","JUNE","1","LINEB","20180917","ROW4","caffeine",0,3666.85107421875,0.139270378148426
"64",9.12864494323731,2375.7998046875,"YB","SEPTEMBER","1","LINEE","20180919","ROW4","caffeine",0,2375.7998046875,0.0655432888249989
"65",19.6056957244873,10728.0185546875,"BB","JULY","1","LINEC","20180918","ROW3","carbamezapine",6510.740234375,4217.2783203125,0.000544245270456316
"66",19.3910865783692,7321.89208984375,"BB","JUNE","1","LINEF","20180920","ROW3","carbamezapine",5874.60693359375,1447.28515625,3.60658157654515e-05
"67",19.4028816223145,7902.62255859375,"BD","AUGUST","1","LINEE","20180919","ROW3","carbamezapine",6069.72705078125,1832.8955078125,6.56780944831886e-05
"68",19.5982398986817,8397.0693359375,"BD","JULY","1","LINEC","20180918","ROW3","carbamezapine",6510.740234375,1886.3291015625,7.06464315343141e-05
"69",19.6036243438721,8016.89306640625,"BD","SEPTEMBER","1","LINEF","20180920","ROW3","carbamezapine",5874.60693359375,2142.2861328125,9.75714348387893e-05
"70",19.3940620422364,21453.240234375,"BO","SEPTEMBER","1","P2LINEA","20180920","ROW3","carbamezapine",5872.69970703125,15580.5405273438,0.0149988519108204
"71",19.5992641448975,10155.93359375,"DA","JULY","1","LINEC","20180918","ROW3","carbamezapine",6510.740234375,3645.193359375,0.000375949556784589
"72",19.5988082885742,7999.7158203125,"DU","AUGUST","1","LINEF","20180920","ROW3","carbamezapine",5874.60693359375,2125.10888671875,9.55983097268275e-05
"73",19.5973491668701,10477.72265625,"FI","SEPTEMBER","1","LINED","20180919","ROW3","carbamezapine",6428.697265625,4049.025390625,0.000490821899188477
"74",19.3775901794434,8206.2490234375,"FLBS","JUNE","1","LINEB","20180917","ROW3","carbamezapine",38085.75,-29879.5009765625,NA
"75",19.6006202697754,9390.73046875,"HO","AUGUST","1","LINEE","20180919","ROW3","carbamezapine",6069.72705078125,3321.00341796875,0.00029680901128003
"76",19.3860397338867,10061.009765625,"HO","JULY","1","LINEB","20180918","ROW3","carbamezapine",38085.75,-28024.740234375,NA
"77",19.3981266021729,6257.55419921875,"HO","JUNE","1","LINEC","20180918","ROW3","carbamezapine",6510.740234375,-253.18603515625,NA
"78",19.4055099487305,9680.2939453125,"HO","SEPTEMBER","1","LINEC","20180918","ROW3","carbamezapine",6510.740234375,3169.5537109375,0.000263654482634064
"79",19.6051845550537,10227.0048828125,"LK","AUGUST","1","LINEF","20180920","ROW3","carbamezapine",5874.60693359375,4352.39794921875,0.000589592070513571
"80",19.6040019989014,9866.8466796875,"LK","JULY","1","LINEB","20180918","ROW3","carbamezapine",38085.75,-28218.9033203125,NA
"81",19.3959255218506,7266.0966796875,"LK","JUNE","1","LINEC","20180918","ROW3","carbamezapine",6510.740234375,755.3564453125,6.92545356847098e-06
"82",19.6004581451416,9348.7431640625,"LK","SEPTEMBER","1","LINED","20180919","ROW3","carbamezapine",6428.697265625,2920.0458984375,0.000214127372322166
"83",19.3814334869385,6270.17333984375,"SA","AUGUST","1","LINEE","20180919","ROW3","carbamezapine",6069.72705078125,200.4462890625,2.38974461144596e-07
"84",19.384355545044,8697.875,"SA","JULY","1","LINED","20180919","ROW3","carbamezapine",6428.697265625,2269.177734375,0.000112912507645858
"85",19.3784255981446,6448.833984375,"SA","JUNE","1","LINEB","20180917","ROW3","carbamezapine",38085.75,-31636.916015625,NA
"86",19.592945098877,9975.8330078125,"SJ","JULY","1","LINED","20180919","ROW3","carbamezapine",6428.697265625,3547.1357421875,0.00035081357181297
"87",19.3819541931153,6865.31982421875,"SJ","JUNE","1","LINEC","20180918","ROW3","carbamezapine",6510.740234375,354.57958984375,1.01619196448464e-06
"88",19.5953731536865,10527.6318359375,"SJ","SEPTEMBER","1","LINED","20180919","ROW3","carbamezapine",6428.697265625,4098.9345703125,0.000506320655018152
"89",19.3896636962891,5956.04296875,"WB","AUGUST","1","LINEE","20180919","ROW3","carbamezapine",6069.72705078125,-113.68408203125,NA
"90",19.6035404205322,7165.935546875,"WB","JULY","1","LINED","20180919","ROW3","carbamezapine",6428.697265625,737.23828125,6.5116451139359e-06
"91",19.3972187042237,7193.6572265625,"WB","JUNE","1","LINEC","20180918","ROW3","carbamezapine",6510.740234375,682.9169921875,5.36214066224879e-06
"92",19.4107475280762,7476.802734375,"WB","SEPTEMBER","1","LINEC","20180918","ROW3","carbamezapine",6510.740234375,966.0625,1.2930285708188e-05
"93",19.6069641113281,10254.822265625,"WF","JULY","1","LINEB","20180918","ROW3","carbamezapine",38085.75,-27830.927734375,NA
"94",19.3815269470215,5894.9326171875,"WF","JUNE","1","LINEB","20180918","ROW3","carbamezapine",38085.75,-32190.8173828125,NA
"95",19.3973083496094,6951.208984375,"YB","AUGUST","1","LINEE","20180919","ROW3","carbamezapine",6069.72705078125,881.48193359375,1.02477630440375e-05
"96",19.6038227081299,9435.5654296875,"YB","JULY","1","LINEC","20180918","ROW3","carbamezapine",6510.740234375,2924.8251953125,0.000215017865153162
"97",19.3872928619385,7718.337890625,"YB","JUNE","1","LINEB","20180917","ROW3","carbamezapine",38085.75,-30367.412109375,NA
"98",19.5975036621094,9034.70703125,"YB","SEPTEMBER","1","LINEE","20180919","ROW3","carbamezapine",6069.72705078125,2964.97998046875,0.000222588299417851
"99",3.08192586898804,23136.458984375,"DU","AUGUST","1","LINEF","20180920","ROW3","cotinine",0,23136.458984375,0.177917483871751
"100",3.83576393127442,1175.45324707031,"BB","AUGUST","1","P2LINEA","20180920","ROW4","paraxanthine",0,1175.45324707031,0.103788647963198
"101",3.76866507530213,2689.79296875,"BB","JULY","1","LINEC","20180918","ROW4","paraxanthine",0,2689.79296875,0.396905489220103
"102",3.84446668624878,8188.755859375,"BB","JUNE","1","LINEF","20180920","ROW4","paraxanthine",0,8188.755859375,2.4105948887122
"103",3.78114533424378,2202.19555664063,"BB","SEPTEMBER","1","P2LINEA","20180920","ROW4","paraxanthine",0,2202.19555664063,0.287037603071473
"104",3.80305433273316,5896.00390625,"BD","JULY","1","LINEC","20180918","ROW4","paraxanthine",0,5896.00390625,1.41567973202869
"105",3.80496835708618,1036.22924804688,"BO","JULY","1","LINED","20180919","ROW4","paraxanthine",0,1036.22924804688,0.0846128934996263
"106",3.81828570365906,2327.21655273438,"BO","JUNE","1","LINEF","20180920","ROW4","paraxanthine",0,2327.21655273438,0.313903560257903
"107",3.8108274936676,1488.07543945313,"BO","SEPTEMBER","1","P2LINEA","20180920","ROW4","paraxanthine",0,1488.07543945313,0.152091628480292
"108",3.85361552238465,5480.1064453125,"DA","AUGUST","1","P2LINEA","20180920","ROW4","paraxanthine",0,5480.1064453125,1.25744364258712
"109",3.83003616333008,1162.77258300781,"DA","JULY","1","LINEC","20180918","ROW4","paraxanthine",0,1162.77258300781,0.10198048587948
"110",3.82891249656677,3295.171875,"DA","JULY","1","LINED","20180919","ROW4","paraxanthine",0,3295.171875,0.551487644203528
"111",3.82062077522278,1038.63854980469,"DA","JUNE","1","LINEB","20180917","ROW4","paraxanthine",0,1038.63854980469,0.0849318954967104
