PEAK_TIME,AREA.x,SITE,MONTH,TIME,LINE,DATE_HPLC,ROW,PPCP,AREA.y,AREA,CONCENTRATION
19.3896637,5956.042969,WB,AUGUST,1,LINEE,20180919,ROW3,carbamezapine,6069.727051,-113.684082,NA
19.60354042,7165.935547,WB,JULY,1,LINED,20180919,ROW3,carbamezapine,6428.697266,737.2382813,6.51E-06
19.3972187,7193.657227,WB,JUNE,1,LINEC,20180918,ROW3,carbamezapine,6510.740234,682.9169922,5.36E-06
19.41074753,7476.802734,WB,SEPTEMBER,1,LINEC,20180918,ROW3,carbamezapine,6510.740234,966.0625,1.29E-05
19.60696411,10254.82227,WF,JULY,1,LINEB,20180918,ROW3,carbamezapine,38085.75,-27830.92773,NA
19.38152695,5894.932617,WF,JUNE,1,LINEB,20180918,ROW3,carbamezapine,38085.75,-32190.81738,NA
19.39730835,6951.208984,YB,AUGUST,1,LINEE,20180919,ROW3,carbamezapine,6069.727051,881.4819336,1.02E-05
19.60382271,9435.56543,YB,JULY,1,LINEC,20180918,ROW3,carbamezapine,6510.740234,2924.825195,0.000215018
19.38729286,7718.337891,YB,JUNE,1,LINEB,20180917,ROW3,carbamezapine,38085.75,-30367.41211,NA
19.59750366,9034.707031,YB,SEPTEMBER,1,LINEE,20180919,ROW3,carbamezapine,6069.727051,2964.97998,0.000222588
3.081925869,23136.45898,DU,AUGUST,1,LINEF,20180920,ROW3,cotinine,0,23136.45898,0.177917484
3.835763931,1175.453247,BB,AUGUST,1,P2LINEA,20180920,ROW4,paraxanthine,0,1175.453247,0.103788648
3.768665075,2689.792969,BB,JULY,1,LINEC,20180918,ROW4,paraxanthine,0,2689.792969,0.396905489
3.844466686,8188.755859,BB,JUNE,1,LINEF,20180920,ROW4,paraxanthine,0,8188.755859,2.410594889
3.781145334,2202.195557,BB,SEPTEMBER,1,P2LINEA,20180920,ROW4,paraxanthine,0,2202.195557,0.287037603
3.803054333,5896.003906,BD,JULY,1,LINEC,20180918,ROW4,paraxanthine,0,5896.003906,1.415679732
3.804968357,1036.229248,BO,JULY,1,LINED,20180919,ROW4,paraxanthine,0,1036.229248,0.084612893
3.818285704,2327.216553,BO,JUNE,1,LINEF,20180920,ROW4,paraxanthine,0,2327.216553,0.31390356
3.810827494,1488.075439,BO,SEPTEMBER,1,P2LINEA,20180920,ROW4,paraxanthine,0,1488.075439,0.152091628
3.853615522,5480.106445,DA,AUGUST,1,P2LINEA,20180920,ROW4,paraxanthine,0,5480.106445,1.257443643
3.830036163,1162.772583,DA,JULY,1,LINEC,20180918,ROW4,paraxanthine,0,1162.772583,0.101980486
3.828912497,3295.171875,DA,JULY,1,LINED,20180919,ROW4,paraxanthine,0,3295.171875,0.551487644
3.820620775,1038.63855,DA,JUNE,1,LINEB,20180917,ROW4,paraxanthine,0,1038.63855,0.084931895
3.782991648,2157.805908,DA,SEPTEMBER,1,LINEE,20180919,ROW4,paraxanthine,0,2157.805908,0.277721328
3.853606701,1884.87854,DU,JUNE,1,LINEB,20180918,ROW4,paraxanthine,0,1884.87854,0.223073385
4.008577347,1876.16626,DU,SEPTEMBER,1,LINEE,20180919,ROW4,paraxanthine,0,1876.16626,0.221405058
3.850510597,1474.516357,FI,JULY,1,LINED,20180919,ROW4,paraxanthine,0,1474.516357,0.149852451
1.279979587,3317.858887,FI,JUNE,1,LINEB,20180917,ROW4,paraxanthine,0,3317.858887,0.557653157
3.822144508,1128.253052,FI,SEPTEMBER,1,LINED,20180919,ROW4,paraxanthine,0,1128.253052,0.097120189
3.841224909,1035.145386,FLBS,JUNE,1,LINEB,20180917,ROW4,paraxanthine,0,1035.145386,0.084469535
3.824858427,1309.341919,FLBS,SEPTEMBER,1,LINEF,20180920,ROW4,paraxanthine,0,1309.341919,0.123611674
3.849533319,1102.991821,LK,AUGUST,1,LINEF,20180920,ROW4,paraxanthine,0,1102.991821,0.093621296
3.766983271,1471.804688,SA,AUGUST,1,LINEE,20180919,ROW4,paraxanthine,0,1471.804688,0.149406166
3.821278334,1755.027344,SA,JULY,1,LINED,20180919,ROW4,paraxanthine,0,1755.027344,0.198709112
3.832234144,4871.119141,SA,JUNE,1,LINEB,20180917,ROW4,paraxanthine,0,4871.119141,1.038941498
3.767715216,4790.789551,SA,SEPTEMBER,1,LINEF,20180920,ROW4,paraxanthine,0,4790.789551,1.011322077
3.808280468,1437.574951,SJ,AUGUST,1,LINEE,20180919,ROW4,paraxanthine,0,1437.574951,0.143816617
3.848172426,2837.230957,SJ,JULY,1,LINED,20180919,ROW4,paraxanthine,0,2837.230957,0.432752955
3.898146629,8580.680664,SJ,JUNE,1,LINEC,20180918,ROW4,paraxanthine,0,8580.680664,2.600300238
3.805628777,1826.0896,SJ,SEPTEMBER,1,LINED,20180919,ROW4,paraxanthine,0,1826.0896,0.211909132
3.822994709,1987.83606,WB,JULY,1,LINED,20180919,ROW4,paraxanthine,0,1987.83606,0.243149437
3.764889479,2631.599609,WB,JUNE,1,LINEC,20180918,ROW4,paraxanthine,0,2631.599609,0.383085176
3.822811604,1340.035278,WF,AUGUST,1,P2LINEA,20180920,ROW4,paraxanthine,0,1340.035278,0.12834097
3.912068367,5884.246582,WF,JULY,1,LINEB,20180918,ROW4,paraxanthine,0,5884.246582,1.411108266
3.956574917,1167.878052,WF,JUNE,1,LINEB,20180918,ROW4,paraxanthine,0,1167.878052,0.102707022
3.838920355,1131.492432,WS,AUGUST,1,LINED,20180919,ROW4,paraxanthine,0,1131.492432,0.09757242
3.833033323,1569.156616,WS,JULY,1,LINED,20180919,ROW4,paraxanthine,0,1569.156616,0.165744957
3.841224909,1524.004517,WS,SEPTEMBER,1,LINEF,20180920,ROW4,paraxanthine,0,1524.004517,0.158086301
3.764806271,1494.104126,YB,JULY,1,LINEC,20180918,ROW4,paraxanthine,0,1494.104126,0.153091299
3.839709759,1412.161987,YB,JUNE,1,LINEB,20180917,ROW4,paraxanthine,0,1412.161987,0.139719775
22.47066307,7007.334473,BB,AUGUST,1,P2LINEA,20180920,ROW4,warfarin,3943.890625,3063.443848,0.001895677
22.46855354,6336.411621,BB,JULY,1,LINEC,20180918,ROW4,warfarin,4640.211426,1696.200195,0.000550206
22.46901512,5378.888184,BB,JUNE,1,LINEF,20180920,ROW4,warfarin,4412.584961,966.3032227,0.0001695
22.47105408,4472.660645,BB,SEPTEMBER,1,P2LINEA,20180920,ROW4,warfarin,3943.890625,528.7700195,4.80E-05
22.47261429,5342,BD,AUGUST,1,LINEE,20180919,ROW4,warfarin,4988.834473,353.1655273,2.06E-05
22.46572113,7989.78125,BD,JULY,1,LINEC,20180918,ROW4,warfarin,4640.211426,3349.569824,0.002285143
22.46756363,5261.285156,BD,JUNE,1,LINEC,20180918,ROW4,warfarin,4640.211426,621.0737305,6.72E-05
22.46875381,4376.511719,BD,SEPTEMBER,1,LINEF,20180920,ROW4,warfarin,4412.584961,-36.07324219,NA
22.47345161,5022.458008,BO,AUGUST,1,LINEF,20180920,ROW4,warfarin,4412.584961,609.8730469,6.47E-05
22.4715519,5924.831543,BO,JULY,1,LINED,20180919,ROW4,warfarin,6363.257813,-438.4262695,NA
22.47119522,4771.699219,BO,JUNE,1,LINEF,20180920,ROW4,warfarin,4412.584961,359.1142578,2.14E-05
22.47044373,4653.88623,BO,SEPTEMBER,1,P2LINEA,20180920,ROW4,warfarin,3943.890625,709.9956055,8.89E-05
22.47833633,5766.45459,DA,AUGUST,1,P2LINEA,20180920,ROW4,warfarin,3943.890625,1822.563965,0.000639479
22.4675045,4903.029297,DA,JULY,1,LINEC,20180918,ROW4,warfarin,4640.211426,262.8178711,1.11E-05
22.47204208,6029.359375,DA,JULY,1,LINED,20180919,ROW4,warfarin,6363.257813,-333.8984375,NA
22.47300529,7621.908203,DA,JUNE,1,LINEB,20180917,ROW4,warfarin,93708.88281,-86086.97461,NA
22.46844864,5057.822266,DA,SEPTEMBER,1,LINEE,20180919,ROW4,warfarin,4988.834473,68.98779297,6.77E-07
22.47923279,5934.93457,DU,JUNE,1,LINEB,20180918,ROW4,warfarin,93708.88281,-87773.94824,NA
22.46780968,4316.846191,DU,SEPTEMBER,1,LINEE,20180919,ROW4,warfarin,4988.834473,-671.9882813,NA
22.46443558,5147.203125,FI,AUGUST,1,LINEF,20180920,ROW4,warfarin,4412.584961,734.6181641,9.55E-05
22.47012138,4990.213379,FI,JULY,1,LINED,20180919,ROW4,warfarin,6363.257813,-1373.044434,NA
22.47411156,10999.01465,FI,JUNE,1,LINEB,20180917,ROW4,warfarin,93708.88281,-82709.86816,NA
22.46390343,4936.914063,FI,SEPTEMBER,1,LINED,20180919,ROW4,warfarin,6363.257813,-1426.34375,NA
22.46714973,5109.040527,FLBS,AUGUST,1,LINEF,20180920,ROW4,warfarin,4412.584961,696.4555664,8.54E-05
22.46269608,5477.269043,FLBS,JUNE,1,LINEB,20180917,ROW4,warfarin,93708.88281,-88231.61377,NA
22.47113609,4548.365723,FLBS,SEPTEMBER,1,LINEF,20180920,ROW4,warfarin,4412.584961,135.7807617,2.79E-06
22.47342873,4948.327637,HO,AUGUST,1,LINEE,20180919,ROW4,warfarin,4988.834473,-40.50683594,NA
22.47912025,6055.509277,HO,JULY,1,LINEB,20180918,ROW4,warfarin,93708.88281,-87653.37354,NA
22.47519875,5034.599609,HO,JUNE,1,LINEC,20180918,ROW4,warfarin,4640.211426,394.3881836,2.60E-05
22.475214,5107.812012,HO,SEPTEMBER,1,LINEC,20180918,ROW4,warfarin,4640.211426,467.6005859,3.71E-05
22.46374702,5245.206055,LK,AUGUST,1,LINEF,20180920,ROW4,warfarin,4412.584961,832.6210938,0.000124122
22.4867363,4648.754395,LK,JULY,1,LINEB,20180918,ROW4,warfarin,93708.88281,-89060.12842,NA
22.48435402,5653.914063,LK,JUNE,1,LINEC,20180918,ROW4,warfarin,4640.211426,1013.702637,0.000187366
22.46822739,5572.477539,LK,SEPTEMBER,1,LINED,20180919,ROW4,warfarin,6363.257813,-790.7802734,NA
22.46207428,5623.575684,SA,AUGUST,1,LINEE,20180919,ROW4,warfarin,4988.834473,634.7412109,7.03E-05
22.46805382,6082.873535,SA,JULY,1,LINED,20180919,ROW4,warfarin,6363.257813,-280.3842773,NA
22.47074127,4537.674805,SA,JUNE,1,LINEB,20180917,ROW4,warfarin,93708.88281,-89171.20801,NA
22.47145653,4664.772949,SA,SEPTEMBER,1,LINEF,20180920,ROW4,warfarin,4412.584961,252.1879883,1.02E-05
22.4808979,5447.066895,SJ,AUGUST,1,LINEE,20180919,ROW4,warfarin,4988.834473,458.2324219,3.56E-05
22.46531296,6625.56543,SJ,JULY,1,LINED,20180919,ROW4,warfarin,6363.257813,262.3076172,1.11E-05
22.47518158,4774.088379,SJ,JUNE,1,LINEC,20180918,ROW4,warfarin,4640.211426,133.8769531,2.71E-06
22.47382927,5577.057617,SJ,SEPTEMBER,1,LINED,20180919,ROW4,warfarin,6363.257813,-786.2001953,NA
22.46809196,4446.02002,WB,AUGUST,1,LINEE,20180919,ROW4,warfarin,4988.834473,-542.8144531,NA
22.47896194,5736.539063,WB,JULY,1,LINED,20180919,ROW4,warfarin,6363.257813,-626.71875,NA
22.47494316,5626.993652,WB,JUNE,1,LINEC,20180918,ROW4,warfarin,4640.211426,986.7822266,0.000177104
22.47563362,5126.30127,WB,SEPTEMBER,1,LINEC,20180918,ROW4,warfarin,4640.211426,486.0898438,4.02E-05
22.47999001,5067.14209,WF,AUGUST,1,P2LINEA,20180920,ROW4,warfarin,3943.890625,1123.251465,0.000232247
22.47105217,5212.628418,WF,JULY,1,LINEB,20180918,ROW4,warfarin,93708.88281,-88496.25439,NA
22.47988892,5888.729492,WF,JUNE,1,LINEB,20180918,ROW4,warfarin,93708.88281,-87820.15332,NA
22.46686363,4499.049316,WF,SEPTEMBER,1,LINEE,20180919,ROW4,warfarin,4988.834473,-489.7851563,NA
22.47174644,4688.296387,WS,AUGUST,1,LINED,20180919,ROW4,warfarin,6363.257813,-1674.961426,NA
22.46561623,5331.160156,WS,JULY,1,LINED,20180919,ROW4,warfarin,6363.257813,-1032.097656,NA
22.48089409,5643.431152,WS,JUNE,1,LINEB,20180918,ROW4,warfarin,93708.88281,-88065.45166,NA
22.47396278,5176.723145,WS,SEPTEMBER,1,LINEF,20180920,ROW4,warfarin,4412.584961,764.1381836,0.000103716
22.47011757,5428.86084,YB,AUGUST,1,LINEE,20180919,ROW4,warfarin,4988.834473,440.0263672,3.27E-05
22.46505737,4649.851563,YB,JULY,1,LINEC,20180918,ROW4,warfarin,4640.211426,9.640136719,1.10E-08
22.46253586,5519.152832,YB,JULY,1,LINEE,20180919,ROW4,warfarin,4988.834473,530.3183594,4.83E-05
22.4800396,6206.911621,YB,JUNE,1,LINEB,20180917,ROW4,warfarin,93708.88281,-87501.97119,NA
22.46599388,4924.138184,YB,SEPTEMBER,1,LINEE,20180919,ROW4,warfarin,4988.834473,-64.69628906,NA
